O,D,value
200,217,31.86
200,218,22.7
200,219,77.21
200,220,23.52
200,222,97.3
200,224,41.43
200,226,28.63
200,228,23.02
200,237,36.1
200,242,19.71
200,243,17.76
200,244,147.43
200,245,29.54
200,246,60.76
200,249,47.35
200,250,39.88
200,252,16.26
200,253,24.17
200,254,34.38
200,258,28.04
200,259,38.54
200,262,19.08
200,374,16.7
200,376,19.14
201,39,16.56
201,41,16.41
201,194,17.59
201,195,24.07
201,200,35.57
201,202,43.59
201,203,69.17
201,204,29.97
201,205,54.2
201,206,17.37
201,207,41.96
201,208,22.35
201,209,38.84
201,210,69.08
201,211,16.36
201,212,16.52
201,214,19.8
201,216,34.1
201,217,30.19
201,219,51.6
201,220,24.99
201,376,33.81
202,192,23.15
202,194,54.22
202,195,21.68
202,196,53.72
202,200,130.17
202,201,65.88
202,203,65.19
202,204,111.32
202,205,51.4
202,206,17.08
202,207,40.07
202,208,20.7
202,209,37.26
202,210,63.92
202,211,64.37
202,214,19.33
202,216,33.57
202,217,26.1
202,219,48.92
202,220,23.28
202,222,32.82
202,224,24.2
202,226,17.76
202,244,49.63
202,246,19.59
202,376,31.96
203,39,28.97
203,41,35.49
203,44,28.62
203,48,17.66
203,200,33.07
203,201,38.13
203,202,24.13
203,204,55.28
203,205,37.41
203,207,65.18
203,208,44.18
203,209,32.33
203,210,111.75
203,211,28.48
203,212,30.69
203,214,36.59
203,216,55.29
203,217,54.67
203,218,27.5
203,219,99.16
203,220,41.33
203,221,21.87
203,222,16.29
203,223,17.38
203,224,17.22
203,228,28.56
203,230,17.41
203,233,18.14
203,376,18.91
204,39,29.32
204,41,34.94
204,44,24.39
204,58,22.79
204,194,26.34
204,196,26.83
204,200,124.04
204,201,29.51
204,202,76.05
204,203,100.29
204,205,27.42
204,207,51.92
204,208,35.71
204,209,25.26
204,210,87.1
204,211,90.85
204,212,23.44
204,214,34.94
204,216,45.48
204,217,42
204,218,28.02
204,219,92.4
204,220,32.09
204,221,16.53
204,222,47.61
204,223,18.15
204,224,51.97
204,226,36.6
204,228,27.03
204,230,17.12
204,233,16.53
204,244,51.47
204,246,21.17
204,259,16.47
205,43,21.68
205,44,16.99
205,48,34.57
205,197,16.55
205,198,33.13
205,199,62.03
205,200,17.86
205,201,20.97
205,203,26.01
205,206,22.86
205,207,152.48
205,208,28.28
205,209,205.2
205,210,262.9
205,216,128.29
205,217,36.88
205,218,42.92
205,219,62.7
205,220,71.12
205,221,40.93
205,227,17.33
205,228,18.1
205,229,20.62
205,231,26.51
205,232,24.37
205,233,33.99
205,376,86.15
205,381,16
206,201,16.85
206,203,17.89
206,205,53.92
206,207,39.51
206,208,21.34
206,209,39.33
206,210,60.86
206,216,35.58
206,217,22.94
206,219,41.28
206,220,24.31
206,376,34.07
207,43,26.84
207,44,21.32
207,47,19.81
207,48,39.48
207,50,18.27
207,198,21.56
207,199,35.23
207,200,17.56
207,203,34.74
207,205,100.93
207,208,34.52
207,209,91.4
207,210,332.18
207,216,168.55
207,217,45.82
207,218,57.04
207,219,77.4
207,220,93.5
207,221,47.96
207,227,21.08
207,228,22.78
207,229,27.39
207,231,35.17
207,232,27.51
207,233,45.65
207,376,44.03
207,381,16
208,43,17.88
208,44,34.27
208,46,17.03
208,48,26.65
208,201,16.59
208,203,53.1
208,204,23.7
208,205,49.55
208,207,100.32
208,209,38.67
208,210,149.2
208,216,86.43
208,217,72.73
208,218,34.13
208,219,127.19
208,220,61.24
208,221,27
208,228,37
208,229,17.72
208,230,24.86
208,231,22.57
208,233,29.08
208,376,32.07
209,41,17.86
209,43,27.95
209,44,20.72
209,47,43.14
209,48,63.57
209,49,16.63
209,50,22.83
209,53,16.01
209,73,17.73
209,194,21.93
209,197,23.38
209,198,119.57
209,199,272.99
209,200,29.58
209,201,27.86
209,202,19.62
209,203,35.91
209,204,19.96
209,205,324.07
209,206,25.93
209,207,193.27
209,208,34.21
209,210,1217.92
209,216,159.73
209,217,43.51
209,218,54.94
209,219,81.58
209,220,340.94
209,221,134.85
209,227,19.33
209,228,24.05
209,229,28.27
209,231,100.87
209,232,75.63
209,233,73.4
209,376,210.74
210,16,16.25
210,39,20.38
210,41,37.01
210,43,60.55
210,44,43.83
210,45,28.23
210,46,28.3
210,47,92.29
210,48,130.39
210,49,40.25
210,50,47.1
210,53,31.88
210,63,16.91
210,64,35.54
210,66,25.56
210,67,20.32
210,68,19.61
210,69,28.73
210,71,26.35
210,72,23.74
210,73,42.3
210,76,24.07
210,77,17
210,194,36.85
210,197,17.92
210,198,116.86
210,199,209.56
210,200,43.56
210,201,29.29
210,202,22.21
210,203,75.92
210,204,42.37
210,205,216.91
210,206,22.11
210,207,403.19
210,208,70.81
210,209,622.53
210,211,27.92
210,212,17.03
210,214,23.42
210,216,334.4
210,217,98.87
210,218,117.45
210,219,177.2
210,220,717.41
210,221,288.24
210,222,20.98
210,227,43.18
210,228,49.6
210,229,57.39
210,230,33.24
210,231,213.31
210,232,158.96
210,233,159.07
210,376,123.93
211,38,43.95
211,39,38.45
211,40,17.29
211,41,45.47
211,43,17.45
211,44,31.32
211,46,16.17
211,58,32.89
211,59,21.18
211,164,20.11
211,166,22.03
211,200,69.18
211,202,20.37
211,203,22.56
211,204,45.5
211,210,27
211,212,18.66
211,214,44.42
211,216,33.76
211,217,34.43
211,218,31.6
211,219,118.6
211,220,20.21
211,222,154.29
211,223,21.31
211,224,64.09
211,225,17.07
211,226,48.02
211,228,34.35
211,229,16
211,230,21.04
211,244,51.74
211,249,41.64
211,250,42.48
211,252,23.81
211,253,35.74
211,254,53.32
211,258,47
211,259,56.26
211,260,18.29
211,262,28.76
212,41,16.14
212,203,17.52
212,210,19.11
212,214,17.85
212,216,25.84
212,217,23.57
212,219,41.71
214,39,60
214,41,65.22
214,43,25.24
214,44,53.86
214,46,24.24
214,48,20.87
214,58,27.14
214,64,17.96
214,203,21.62
214,210,22.04
214,211,31.92
214,212,16.72
214,216,32.87
214,217,31.53
214,218,52.46
214,219,191.79
214,220,18.32
214,221,25.08
214,222,20.8
214,223,36.66
214,224,32.11
214,225,26.19
214,226,25.23
214,227,21.35
214,228,56.93
214,229,26.93
214,230,36.57
214,231,18.56
214,233,23.85
215,219,19.68
216,43,24.8
216,44,20.87
216,48,35.58
216,50,16.18
216,205,33.47
216,207,60.11
216,209,38.93
216,210,123.37
216,217,43.75
216,218,51.48
216,219,73.5
216,220,81.61
216,221,44.96
216,227,18.28
216,228,21.13
216,229,24.99
216,231,31.03
216,232,24.94
216,233,40.28
217,39,21.52
217,41,25.53
217,43,29.97
217,44,60.84
217,46,28.04
217,48,30.4
217,64,17.13
217,203,29.04
217,205,26.83
217,207,51.88
217,208,30.63
217,209,29.81
217,210,97.85
217,211,19.49
217,212,19.78
217,214,24.51
217,216,128.98
217,218,63.28
217,219,223.88
217,220,68.54
217,221,35.72
217,227,23.86
217,228,65.51
217,229,32.98
217,230,40.59
217,231,27.36
217,232,20.28
217,233,31.8
218,41,16.08
218,43,51.22
218,44,30.94
218,45,23.71
218,47,23.15
218,48,46.05
218,50,23.49
218,205,17.74
218,207,29.18
218,209,22.59
218,210,67.85
218,216,57.91
218,217,20.32
218,219,113.94
218,220,42.8
218,221,60.52
218,227,45.57
218,228,32.88
218,229,55.48
218,230,21.98
218,231,42.53
218,232,32.46
218,233,55.94
219,39,77.2
219,41,95.04
219,43,110.51
219,44,227.35
219,45,53.96
219,46,108.54
219,47,48.13
219,48,99.51
219,49,17.13
219,50,47.73
219,58,40.16
219,62,31.34
219,63,41.16
219,64,64.79
219,66,18.73
219,67,26.34
219,68,16.52
219,69,30.88
219,73,18.62
219,133,19.08
219,200,24.74
219,203,33.59
219,204,21.87
219,205,35.27
219,207,58.15
219,208,26.59
219,209,38.39
219,210,127.72
219,211,43.36
219,212,18.84
219,214,76.15
219,216,119.09
219,217,115.94
219,218,230.71
219,220,85.55
219,221,122.38
219,222,36.3
219,223,41.19
219,224,41.08
219,225,35.77
219,226,33.92
219,227,94.53
219,228,249.15
219,229,117.95
219,230,155.35
219,231,88.45
219,232,66.28
219,233,116.89
220,37,16.18
220,41,21.13
220,43,60.37
220,44,36
220,45,29.91
220,46,19.45
220,47,111.86
220,48,153.46
220,49,39.36
220,50,53.71
220,51,17.15
220,53,33.57
220,64,22.83
220,66,25.03
220,67,20.42
220,68,16.02
220,69,27.83
220,70,18.53
220,71,20.92
220,72,18.22
220,73,35.75
220,198,32.25
220,199,61.12
220,203,26.26
220,205,62.98
220,207,118.06
220,208,28.34
220,209,186.47
220,210,754.74
220,216,287.68
220,217,75.93
220,218,127.69
220,219,136.24
220,221,350.72
220,227,52.83
220,228,40.36
220,229,64.8
220,230,26.03
220,231,268.79
220,232,179.49
220,233,193.48
220,376,34.17
221,43,45.42
221,44,26.95
221,45,25.49
221,47,85.31
221,48,120.94
221,49,29.58
221,50,43.96
221,53,25.01
221,64,22.02
221,66,22.38
221,69,19.47
221,71,18.08
221,72,19.32
221,73,27.4
221,199,27.68
221,205,27.9
221,207,38.8
221,209,63.84
221,210,197.31
221,216,67.57
221,217,23.62
221,218,95.87
221,219,99.25
221,220,173.06
221,227,35.79
221,228,31.48
221,229,46.14
221,230,17.65
221,231,210.41
221,232,146.21
221,233,152.01
222,38,118.3
222,39,90.12
222,40,39.28
222,41,122.75
222,42,26.1
222,43,37.63
222,44,79.28
222,45,20.09
222,46,41.47
222,48,25.17
222,55,16.87
222,56,27.83
222,58,78.01
222,59,58.6
222,60,18.12
222,61,26.44
222,63,30.03
222,64,42.14
222,164,67.98
222,166,76.58
222,167,18.62
222,170,53.57
222,200,26.68
222,211,78.63
222,214,19.18
222,219,55.46
222,223,33.45
222,224,102.08
222,225,40.75
222,226,110.78
222,227,16.77
222,228,43.08
222,229,32.17
222,230,50.14
222,233,24.89
222,249,20.25
222,252,16.96
222,253,27.96
222,254,17.4
222,257,18.73
222,258,92.02
222,259,108.36
222,260,57.45
222,261,25.34
222,262,75.3
223,39,53.52
223,41,61.44
223,43,20.29
223,44,46.52
223,46,22.81
223,58,24.8
223,214,16
223,219,42.53
223,222,19.08
223,224,29.83
223,225,23.77
223,226,20.96
223,228,39.2
223,229,20.07
223,230,31.35
223,233,18.12
224,38,24.5
224,39,70.6
224,40,29.76
224,41,79.28
224,42,19.36
224,43,27.68
224,44,58.24
224,46,28.82
224,48,18.96
224,58,52.24
224,63,18.86
224,64,22.56
224,211,28.1
224,214,20.3
224,219,52.28
224,222,69.41
224,223,39.38
224,225,31.35
224,226,83.64
224,227,18.81
224,228,46.03
224,229,27.77
224,230,39.23
224,233,19.47
225,39,89.93
225,41,98.62
225,43,34.36
225,44,75.47
225,46,38.41
225,48,23.38
225,58,44.61
225,63,21.77
225,64,26.77
225,219,20.88
225,222,20.95
225,226,31.23
225,228,20.98
225,229,34.21
225,230,50.12
225,233,27.22
226,38,48.13
226,39,134.64
226,40,58.04
226,41,148.68
226,42,40.11
226,43,50.47
226,44,110.86
226,45,25.02
226,46,55.48
226,48,35.56
226,58,99.52
226,59,25.76
226,60,22.66
226,63,35.31
226,64,46.56
226,166,20.64
226,211,20.87
226,219,37.24
226,222,88.13
226,223,22.72
226,224,63.36
226,225,61.25
226,228,30.02
226,229,51.47
226,230,73.44
226,232,17.2
226,233,35.27
226,258,19.67
226,259,20.47
226,262,18.9
227,43,64.39
227,44,36.39
227,45,27.89
227,46,18.54
227,47,25.85
227,48,55.69
227,50,24.03
227,64,16.93
227,69,17.98
227,216,17.27
227,218,36.13
227,219,46.25
227,221,19.21
227,228,40.94
227,229,71.31
227,230,24.62
227,231,48.48
227,232,33.03
227,233,62.59
228,39,59.82
228,41,65.81
228,43,83.91
228,44,174.24
228,45,38.55
228,46,83.05
228,47,36.59
228,48,73.94
228,50,30.53
228,58,28.55
228,62,23.12
228,63,31.01
228,64,42.87
228,67,19.65
228,69,22.41
228,210,27.73
228,216,28
228,217,25.76
228,218,50.9
228,219,180.32
228,220,20.44
228,221,30.4
228,222,20.51
228,223,31.82
228,224,30.82
228,225,24.03
228,226,20.9
228,227,75.69
228,229,86.85
228,230,117.25
228,231,65.3
228,232,42
228,233,82.28
229,37,24.6
229,39,43.6
229,41,53.77
229,43,218.57
229,44,129.9
229,45,95.94
229,46,60.92
229,47,66.94
229,48,151.11
229,49,24.35
229,50,65.71
229,53,19.89
229,58,24.03
229,62,27.84
229,63,24.98
229,64,53.92
229,66,28.47
229,67,47.13
229,68,22.81
229,69,56.59
229,73,22.38
229,76,20.31
229,133,16.82
229,210,17.45
229,216,19.25
229,218,36.73
229,219,43.84
229,221,22.33
229,225,19.36
229,226,16.84
229,227,51.34
229,228,39.9
229,230,84.69
229,231,51.38
229,232,76.76
229,233,168.39
230,37,17.85
230,39,119.12
230,40,16.03
230,41,137.36
230,43,158.85
230,44,363.05
230,45,70.17
230,46,173.9
230,47,48.34
230,48,108.02
230,49,17.65
230,50,46.79
230,58,58.06
230,60,16.1
230,62,47.11
230,63,65.46
230,64,89.01
230,65,26.53
230,66,21.53
230,67,34.85
230,69,40.11
230,133,29.54
230,134,19.55
230,218,28.11
230,219,91.26
230,222,25.97
230,223,18.72
230,224,17.33
230,225,53.02
230,226,42
230,227,36.14
230,228,90.87
230,229,166.9
230,231,38.35
230,232,51.31
230,233,121.31
231,37,27.03
231,39,16.45
231,41,24.3
231,43,92.29
231,44,52.34
231,45,48.58
231,46,26.15
231,47,180.92
231,48,258.04
231,49,65.54
231,50,88.13
231,51,27.37
231,52,27.06
231,53,55.51
231,64,29.78
231,66,39.85
231,67,33.1
231,68,30.11
231,69,35.8
231,70,25.98
231,71,35.67
231,72,28.47
231,73,60.15
231,74,18.55
231,207,23.53
231,209,33.85
231,210,101.95
231,216,41.08
231,217,16.46
231,218,55.75
231,219,65.06
231,220,87.79
231,221,139.35
231,227,77.37
231,228,59.99
231,229,93.79
231,230,35.26
231,232,298.44
231,233,326.69
231,387,17
232,2,20.67
232,3,16.53
232,5,22.18
232,6,39.43
232,7,27.19
232,8,33.44
232,10,21.73
232,14,24.19
232,16,17.55
232,17,18.3
232,37,25.47
232,39,21.66
232,41,29.42
232,43,107.27
232,44,54.75
232,45,56.16
232,46,26.81
232,47,412.41
232,48,264.94
232,49,141.5
232,50,95.37
232,51,62.22
232,52,58.11
232,53,129.72
232,64,36.34
232,66,58.96
232,67,38.42
232,68,43.39
232,69,42.78
232,70,60.5
232,71,88.18
232,72,81.45
232,73,130.69
232,74,45.24
232,76,28.33
232,77,17.07
232,207,18.67
232,209,26.43
232,210,89.35
232,216,32.82
232,218,34.28
232,219,46.69
232,220,58.56
232,221,97.15
232,227,31.55
232,228,32.76
232,229,93.3
232,230,37.52
232,231,192.46
232,233,327.01
233,6,20.89
233,8,24.07
233,10,17.49
233,14,17.67
233,37,45.42
233,39,38.92
233,41,55.35
233,43,179.93
233,44,97.11
233,45,91.85
233,46,52.9
233,47,211.08
233,48,449.89
233,49,70.23
233,50,161.7
233,51,35.44
233,52,32.85
233,53,67.5
233,58,21.15
233,62,26.38
233,63,19.31
233,64,64.64
233,66,73.93
233,67,62.9
233,68,54.19
233,69,77.47
233,70,29.52
233,71,49.56
233,72,47.55
233,73,75.97
233,74,26.31
233,76,37.13
233,77,27.91
233,81,17.76
233,133,18.62
233,207,19.44
233,210,55.58
233,216,34.08
233,217,16.86
233,218,47.18
233,219,55.31
233,220,41.5
233,221,79.27
233,225,18.36
233,227,45.98
233,228,39.4
233,229,169.37
233,230,68.12
233,231,177.35
233,232,284.53
234,235,16.09
234,236,20.4
234,237,18.91
234,239,98.17
234,241,17.21
234,247,89.96
234,249,37.35
234,368,326.5
234,370,43.56
234,371,16.31
235,234,32.38
235,368,43.77
236,237,26.19
236,241,28.01
236,249,44.44
236,368,35.39
237,192,17.52
237,194,21.32
237,200,26.36
237,236,16.9
237,241,19.93
237,242,16.24
237,243,20.45
237,244,69.29
237,245,23.76
237,246,16.67
237,249,45.35
237,250,17.62
237,253,16.24
237,259,25.72
237,373,27.18
237,378,22
238,192,18.59
238,194,16.26
238,237,24.14
238,244,20.49
238,373,16.37
239,234,35.17
239,247,75.95
239,249,29.13
239,368,150.55
240,239,20.75
240,241,25.75
240,247,20.26
240,249,40.92
240,368,61.18
241,170,16.49
241,200,17.31
241,236,24.79
241,237,29.95
241,239,18.66
241,240,18.61
241,243,29.79
241,244,76.76
241,245,60.2
241,247,19.46
241,249,305.1
241,250,25.47
241,253,40.48
241,257,44.06
241,258,18.37
241,259,62.23
241,368,54.04
242,200,18.53
242,237,19.01
242,244,59.81
243,200,19.89
243,237,36.25
243,241,34.87
243,244,58.88
243,245,44.75
243,249,59.27
243,250,17.97
243,253,26.16
243,259,38.44
244,164,24.16
244,166,30.81
244,170,24.04
244,200,91.66
244,202,25.38
244,203,16.76
244,204,37.6
244,210,25.55
244,211,61.93
244,219,28.89
244,222,38.85
244,237,60.8
244,241,41.79
244,242,35.31
244,243,26.78
244,245,82.08
244,246,64.91
244,249,129.79
244,250,119.88
244,252,34.67
244,253,54.8
244,254,37.29
244,257,19.22
244,258,60.9
244,259,86.17
244,260,24.39
244,262,18.92
245,200,22.3
245,211,17.94
245,237,26.47
245,241,39.48
245,243,23.71
245,244,106.54
245,249,109.59
245,250,36.02
245,253,45.54
245,257,17.48
245,258,21.1
245,259,70.28
246,200,102.85
246,202,30.11
246,203,17
246,204,41.26
246,211,50.8
246,219,19.82
246,222,25
246,237,32.77
246,242,23.86
246,244,174.32
246,245,32.36
246,249,43.54
246,250,47.64
246,253,18.9
246,254,31.12
246,258,21.59
246,259,29.14
246,373,16.29
247,170,19.15
247,234,28.54
247,239,59.45
247,248,18.24
247,249,109.88
247,253,18.55
247,255,18.49
247,256,19.34
247,257,19.48
247,259,29.18
247,367,21.26
247,368,402.74
248,247,41.42
248,249,79.64
248,368,49.97
249,41,17.84
249,163,16.5
249,164,33.14
249,166,47.02
249,167,28.08
249,170,73.93
249,172,20.66
249,200,20.24
249,211,40.68
249,219,22.48
249,222,49.92
249,234,30.86
249,237,24.15
249,239,30.4
249,241,83.28
249,244,75.79
249,245,46.93
249,247,80.62
249,248,22.8
249,250,61.36
249,251,17.72
249,252,37.97
249,253,162.26
249,254,23.35
249,256,26.52
249,257,175.3
249,258,74.96
249,259,248.08
249,260,30.41
249,261,45.39
249,262,23.06
249,368,86.6
249,387,20
250,211,27.24
250,222,16.98
250,244,55.78
250,249,56.31
250,253,22.94
250,254,16.44
250,258,28.07
250,259,35.17
251,249,44.79
251,253,17.43
251,259,26.92
252,164,17.09
252,166,19.82
252,170,16.76
252,211,27.59
252,222,26.08
252,244,23.94
252,249,48.57
252,250,21.87
252,253,35.09
252,254,17.03
252,258,43.11
252,259,56.25
252,260,17.26
253,164,26.21
253,166,35.05
253,167,16.84
253,170,33.56
253,211,35.34
253,219,16.84
253,222,37.43
253,244,40.21
253,245,21.59
253,247,18.47
253,249,176.98
253,250,31.43
253,252,33.2
253,254,20.63
253,257,45.2
253,258,63.54
253,259,209.16
253,260,25.44
253,261,37.9
253,262,20.74
254,166,16.99
254,200,19.07
254,211,90.25
254,219,34.73
254,222,45.81
254,224,19.28
254,244,40.2
254,249,37.88
254,250,41.06
254,252,21.18
254,253,31.65
254,258,38.33
254,259,48.09
255,247,35.57
255,367,65.87
255,368,72.52
256,162,26.85
256,170,30.4
256,249,30.67
256,257,41.36
256,259,32.75
256,367,26.37
256,368,38.49
257,41,16.26
257,58,18.25
257,162,19.4
257,163,20.89
257,164,32.64
257,166,57.13
257,167,36.53
257,170,93.47
257,171,18.75
257,172,28.6
257,222,35.15
257,247,19.87
257,249,175.26
257,253,42.98
257,256,33.71
257,258,54.13
257,259,187.26
257,260,29.94
257,261,64.52
257,262,17.05
258,38,31.49
258,39,23.98
258,41,32.26
258,44,21.4
258,58,20.89
258,59,16.2
258,164,72.55
258,166,87.04
258,167,20.75
258,170,69.71
258,172,20.6
258,211,31.35
258,219,17.58
258,222,106.18
258,224,25.06
258,226,27.76
258,244,35.77
258,249,68.16
258,250,27.68
258,252,27
258,253,48.85
258,254,16.88
258,257,44.2
258,259,201.44
258,260,71.26
258,261,35.23
258,262,56.17
259,38,39.54
259,39,30.99
259,41,42.82
259,44,25.56
259,46,16.14
259,58,26.84
259,59,21.6
259,64,17.78
259,162,16.46
259,164,91.72
259,165,20.16
259,166,113
259,167,63.36
259,170,119.44
259,171,21.3
259,172,36.77
259,200,18.28
259,211,44.96
259,219,23.59
259,222,135.38
259,224,32.8
259,226,35.68
259,230,17.14
259,237,17.56
259,241,20.14
259,244,56.93
259,245,30.33
259,247,31.57
259,249,233.84
259,250,42.34
259,252,39.22
259,253,170.42
259,254,25.53
259,256,24.04
259,257,158.79
259,258,220.74
259,260,89.6
259,261,134.82
259,262,69.15
259,368,27.79
260,38,48.71
260,39,19.23
260,41,39.75
260,44,16.95
260,58,28.16
260,59,23.49
260,164,112.32
260,166,135.91
260,167,23.67
260,170,103.55
260,172,26.88
260,222,94.8
260,224,21.99
260,226,24.63
260,249,29.29
260,253,21.25
260,257,28.75
260,258,85.22
260,259,95
260,261,39.01
260,262,47.85
261,38,19.99
261,41,18.72
261,58,18.51
261,164,49.29
261,166,71.05
261,167,46.2
261,170,82.85
261,171,16.04
261,172,21.53
261,222,42.95
261,249,49.44
261,253,39.82
261,257,68.57
261,258,51.54
261,259,176.69
261,260,51.81
261,262,21.59
262,38,41.87
262,39,30.92
262,41,39.07
262,44,27.82
262,58,23.57
262,59,22.16
262,164,54.65
262,166,65.81
262,170,48.81
262,211,25.09
262,219,18.07
262,222,145.58
262,224,36.31
262,226,36.31
262,230,18.27
262,249,25.4
262,253,20.64
262,257,19.36
262,258,77.01
262,259,92.25
262,260,54.22
262,261,21.3
263,148,20.74
263,149,80.23
263,151,54.03
263,152,47.45
263,153,22.83
263,154,57.82
263,155,20.47
263,156,40.77
263,159,17.81
263,190,31.64
263,191,23.39
263,267,33.61
263,268,32.89
263,320,37.57
264,152,19.33
264,320,21.77
266,320,16.71
267,25,18.81
267,81,22.58
267,82,17.54
267,83,21.43
267,85,26.31
267,86,29.56
267,87,59.34
267,88,28.02
267,89,28.81
267,91,22
267,92,39.89
267,93,26.15
267,95,16.65
267,98,20.05
267,136,30.7
267,141,29.92
267,142,27.4
267,143,55.81
267,144,17.48
267,145,23.82
267,146,32.58
267,147,86.86
267,148,146.34
267,149,63
267,151,36.03
267,152,37.34
267,153,170.59
267,154,136.73
267,155,150.82
267,156,96.63
267,157,91.04
267,158,86.6
267,159,132.76
267,160,106.81
267,161,97.72
267,190,22.57
267,191,17.13
267,263,18.96
267,268,80.14
267,269,96.88
267,270,49.37
267,273,39.16
267,275,49.31
267,277,31.29
267,278,21.77
267,283,20.01
267,287,36.49
267,288,46.56
267,320,23.49
268,87,23.28
268,92,16.52
268,142,31.35
268,143,24.49
268,144,20.53
268,147,36.59
268,148,58.76
268,149,77.58
268,151,50.96
268,152,46.7
268,153,71.23
268,154,183.13
268,155,63.76
268,156,129.24
268,157,35.92
268,158,36.48
268,159,56.32
268,160,43.82
268,161,39.42
268,190,29.92
268,191,22.15
268,263,26.62
268,267,104.25
268,269,39.59
268,270,39.02
268,273,19.69
268,275,20.27
268,288,40.43
268,320,33.51
269,87,22.57
269,92,31.63
269,93,22.36
269,143,16.08
269,147,30.33
269,148,48.75
269,149,17.64
269,153,47.44
269,154,38.21
269,155,37.02
269,156,24.62
269,157,30.86
269,158,31.52
269,159,47.53
269,160,36.13
269,161,33.44
269,267,68.86
269,268,18.45
269,270,27.07
269,273,20.77
269,275,42.14
269,277,30.5
269,278,17.27
269,287,41.32
269,288,45.35
270,147,17.97
270,148,29.2
270,149,24.29
270,153,29.64
270,154,54.12
270,155,23.57
270,156,39.11
270,157,18.95
270,158,18.09
270,159,30.41
270,160,22
270,161,21.26
270,267,41.65
270,268,30.76
270,269,35.38
270,273,22.57
270,275,18.35
270,278,18.72
270,287,19.05
270,288,51.43
270,320,19.54
271,273,21.87
271,283,17.07
271,288,31.08
271,382,16
272,152,24.73
272,190,20.82
272,191,27.26
272,273,24.39
272,283,16.72
272,288,30.54
272,320,47
273,148,19.62
273,149,28.59
273,151,16.25
273,152,18.54
273,153,17.86
273,154,28
273,156,18.22
273,159,17.18
273,190,17.08
273,191,21.74
273,267,26.3
273,269,20.83
273,270,19.72
273,271,21.19
273,272,32.69
273,275,26.49
273,277,37.53
273,278,57.94
273,283,103.65
273,284,20.06
273,285,30.27
273,287,65.4
273,288,193.02
273,289,16.51
273,290,32.41
273,299,21.34
273,320,24.85
274,288,17.43
275,92,22.1
275,103,17.45
275,147,20.85
275,148,30.67
275,153,31.13
275,154,26.2
275,155,26.75
275,157,19.89
275,158,20.98
275,159,32.84
275,160,23.14
275,161,23.32
275,267,44.56
275,269,51.96
275,270,17.78
275,273,24.39
275,277,52.95
275,278,30.19
275,283,16.52
275,287,88.77
275,288,95.56
275,289,16.01
276,154,21.18
276,267,16.23
276,273,16.79
276,275,21.67
276,278,20.85
276,287,21.68
276,288,55.1
277,92,19.97
277,104,19.67
277,148,23.88
277,153,24.24
277,154,20.89
277,155,19.31
277,159,24.24
277,160,18.85
277,161,17.45
277,267,31.73
277,269,41.68
277,273,37.14
277,275,60.96
277,278,56.98
277,283,27.32
277,287,174.05
277,288,166.09
277,289,28.87
277,290,29.4
278,154,26.93
278,156,16.73
278,267,16.13
278,269,18.27
278,270,17.19
278,273,53.6
278,275,30.21
278,277,53.05
278,283,39.89
278,287,81
278,288,233.12
278,289,16.82
278,290,33.3
279,87,20.45
279,88,18.21
279,92,52.36
279,93,33.4
279,95,35.44
279,98,22.78
279,100,23.76
279,102,64.89
279,103,80.55
279,104,30.54
279,105,25.68
279,107,26.46
279,147,30.84
279,148,26.49
279,157,31.67
279,158,23.03
279,159,47.82
279,160,30.64
279,161,46.08
279,267,16.09
279,269,20.59
279,275,28.21
279,277,21.92
279,280,17.57
279,287,29.15
279,288,21.52
280,92,28.05
280,93,17.81
280,102,16.7
280,103,19.61
280,147,16.46
280,157,16.43
280,159,26.08
280,161,24.15
280,275,24.57
280,279,18.66
280,287,23.04
280,288,21.06
281,104,18.17
281,287,17.19
283,148,17.33
283,149,24.55
283,151,16.9
283,153,17.55
283,154,24.01
283,156,16.79
283,159,16.92
283,191,16.6
283,267,21.61
283,269,19.43
283,270,19.25
283,271,17.68
283,272,29.4
283,273,118.12
283,275,22.04
283,277,34.08
283,278,48.96
283,284,40.03
283,285,77.23
283,287,126.38
283,288,470.97
283,289,34.75
283,290,76.52
283,299,42.92
283,309,27.66
283,320,23.95
283,329,16.24
283,381,23
283,382,20
284,273,23.03
284,283,43.67
284,287,18.41
284,288,71.47
285,273,22.01
285,283,47.36
285,287,47.23
285,288,141.2
285,289,21.39
285,290,49.52
285,299,28.09
286,283,18.51
286,288,47.03
287,87,17.46
287,92,26.92
287,93,19.94
287,102,22.95
287,103,25.42
287,104,26.12
287,105,20.1
287,108,18.6
287,113,18.74
287,118,17.22
287,147,25.09
287,148,35.72
287,153,36.22
287,154,33.8
287,155,26.39
287,156,18.67
287,157,27.2
287,158,20.23
287,159,32.83
287,160,28.75
287,161,24.8
287,267,48.23
287,268,16.65
287,269,57.08
287,270,19.8
287,273,59.4
287,275,90.81
287,276,17.44
287,277,172.1
287,278,86.3
287,279,16.68
287,283,107.02
287,285,59.68
287,288,821.92
287,289,145.82
287,290,138.36
287,291,41.04
287,292,70.43
287,293,21.53
287,294,44.53
287,295,16.21
287,296,35.4
287,299,38.73
287,309,27.22
288,87,21.42
288,92,24.09
288,102,25.74
288,103,24.05
288,104,32.16
288,105,20.21
288,108,22.99
288,109,23.07
288,111,17.6
288,113,24.54
288,118,21.59
288,147,27.03
288,148,40.62
288,149,37.24
288,151,22.34
288,152,25.52
