O,D,value
95,12,5
95,13,10.15
95,15,4.69
95,16,14.62
95,17,8.48
95,18,10.89
95,20,12.97
95,21,5.21
95,22,5.28
95,23,25.39
95,24,21.85
95,25,56.7
95,26,44.15
95,27,14.07
95,28,12.06
95,29,29.2
95,30,24.92
95,31,19.48
95,32,44.82
95,33,21.7
95,34,17.06
95,35,6.27
95,36,17.34
95,37,4.5
95,77,12.84
95,78,6.95
95,80,15.76
95,81,24.79
95,82,22.83
95,83,23.04
95,84,5.56
95,85,39.85
95,86,39.27
95,87,61.94
95,88,109.92
95,89,31.51
95,90,12.99
95,91,90.43
95,92,32.15
95,93,209.49
95,94,10.92
95,96,29.4
95,97,74.69
95,98,155.94
95,99,88.86
95,100,173
95,101,28.58
95,102,115.74
95,103,49.81
95,104,53.38
95,105,13.34
95,106,37.49
95,107,62.78
95,108,20.47
95,109,34.57
95,110,12.25
95,111,30.5
95,112,7.08
95,113,25.41
95,115,4.67
95,116,9.78
95,118,8.3
95,121,7.64
95,123,7.14
95,135,8.06
95,136,5.03
95,145,12.16
95,146,5.28
95,147,47.6
95,148,17.9
95,153,11.48
95,154,6.53
95,155,7.53
95,157,42.27
95,158,15.41
95,159,43.08
95,160,21.06
95,161,29.96
95,267,8.68
95,269,11.12
95,275,6.74
95,279,12.53
95,295,5.17
95,296,7.16
95,356,22.16
95,357,6.46
96,25,7.57
96,26,7.51
96,32,5.3
96,81,6.78
96,82,4.67
96,83,7.44
96,85,7.31
96,86,9.78
96,87,16.64
96,88,15.36
96,89,10.87
96,91,13.48
96,92,14.37
96,93,29.82
96,95,35.38
96,97,11.55
96,98,21.29
96,99,12.92
96,100,24.72
96,102,16.49
96,103,19.1
96,104,7.81
96,105,6.92
96,106,5.14
96,107,8.12
96,109,4.59
96,147,12.87
96,148,6.52
96,153,4.76
96,157,11.32
96,158,5.88
96,159,14.53
96,160,8.57
96,161,12.51
96,269,5.49
96,279,5.23
96,356,6.42
97,1,5.91
97,2,4.93
97,3,9.39
97,4,13.22
97,5,32.44
97,6,4.72
97,7,8.16
97,8,8.41
97,10,13.89
97,11,22.19
97,12,21.7
97,13,68.08
97,14,24.46
97,15,30.28
97,16,100.06
97,17,56.27
97,18,67.75
97,19,27.58
97,20,82.29
97,21,33.89
97,22,32.4
97,23,183.79
97,24,132.07
97,25,122.48
97,26,555.96
97,27,124.13
97,28,105.3
97,29,245.2
97,30,317.73
97,31,163.61
97,32,344.03
97,33,80.31
97,34,135.72
97,35,57.69
97,36,81.03
97,41,5.24
97,64,7.85
97,69,4.9
97,73,6.71
97,76,9.93
97,77,12.34
97,78,9.38
97,80,16.41
97,81,22.23
97,82,25.1
97,83,19.95
97,84,14.27
97,85,82.53
97,86,42.39
97,87,59.79
97,88,113.38
97,89,28.92
97,90,24.91
97,91,334.74
97,92,10.6
97,93,181.97
97,94,10.47
97,95,59.94
97,96,7.12
97,98,525.69
97,99,161.64
97,100,149.27
97,101,83.68
97,102,33.3
97,103,20.14
97,104,16.34
97,106,71.85
97,107,54.04
97,108,39.25
97,109,30.4
97,110,35.71
97,111,91.52
97,112,20.74
97,113,46.92
97,114,4.81
97,115,13.26
97,116,14.35
97,118,13.14
97,119,7.18
97,121,10.55
97,123,10.61
97,133,5.82
97,135,11.43
97,136,4.87
97,145,10.59
97,147,43.23
97,148,15.99
97,153,5.78
97,154,5.68
97,157,37.13
97,158,11.29
97,159,42.05
97,160,12.62
97,161,13.29
97,356,35.41
97,357,5.03
97,387,34
98,3,5.72
98,4,10.2
98,5,21.08
98,7,12.99
98,8,5.11
98,9,8.43
98,10,19.18
98,11,41.42
98,12,22.12
98,13,60.16
98,14,22.75
98,15,24.43
98,16,82.01
98,17,43.42
98,18,48.44
98,19,21.54
98,20,72.72
98,21,28
98,22,20.3
98,23,134.22
98,24,110.39
98,25,289.73
98,26,412.51
98,27,88.76
98,28,63.63
98,29,158.44
98,30,207.55
98,31,100.04
98,32,220.78
98,33,51.9
98,34,87.05
98,35,35.79
98,36,50.69
98,37,11.1
98,41,6.77
98,64,11.91
98,68,6.66
98,69,8.09
98,72,4.49
98,76,12.18
98,77,34.7
98,78,22.15
98,80,48.4
98,81,59.78
98,82,67.37
98,83,58.3
98,84,32.04
98,85,193.78
98,86,108.63
98,87,161.29
98,88,292.11
98,89,81.23
98,90,63.84
98,91,799.65
98,92,29.35
98,93,476.21
98,94,24.74
98,95,146.55
98,96,17.21
98,97,658.44
98,99,181.83
98,100,331.39
98,101,59.22
98,102,90.64
98,103,44.67
98,104,43.73
98,105,8.43
98,106,81.31
98,107,124.64
98,108,38.69
98,109,71.63
98,110,26.94
98,111,59.09
98,112,14.27
98,113,54.43
98,115,11.8
98,116,13.16
98,117,5.44
98,118,15.04
98,119,5.95
98,120,5.73
98,121,19.46
98,123,10.68
98,133,10.02
98,134,6.26
98,135,22.39
98,136,16.39
98,143,5.2
98,145,32.51
98,146,13.55
98,147,127.04
98,148,50.6
98,149,5.37
98,153,17.3
98,154,11.78
98,155,13.98
98,156,6.96
98,157,103.92
98,158,43.97
98,159,118.28
98,160,37.82
98,161,42.55
98,267,12.68
98,269,8.18
98,275,5.83
98,279,6.59
98,356,45.63
98,357,13.55
98,377,12
98,387,140
99,3,4.52
99,4,4.84
99,5,15.84
99,7,7.07
99,11,4.56
99,12,6.9
99,13,14.77
99,14,12.64
99,15,12.35
99,16,53.01
99,17,28.91
99,18,35.9
99,19,13.94
99,20,20.88
99,21,16.98
99,22,18.18
99,23,93.45
99,24,29.37
99,25,39.1
99,26,118.88
99,27,66.96
99,28,58.76
99,29,140.22
99,30,65.04
99,31,98.32
99,32,209.07
99,33,103.49
99,34,88.12
99,35,33.56
99,36,81.41
99,64,6.84
99,73,4.94
99,77,7.77
99,80,9.14
99,81,11.89
99,82,9.25
99,83,10.67
99,85,23.8
99,86,18.53
99,87,27.81
99,88,48.45
99,89,13.92
99,90,8.29
99,91,112.07
99,92,11.88
99,93,83.76
99,95,94.72
99,96,11.98
99,97,207.27
99,98,196.7
99,100,223.09
99,101,146.13
99,102,59.31
99,103,27.38
99,104,30.82
99,105,6.62
99,106,180.02
99,107,93.47
99,108,90.14
99,109,68.33
99,110,71.68
99,111,164.73
99,112,29.75
99,113,84.24
99,114,12.42
99,115,22.89
99,116,34.17
99,117,10.1
99,118,43.76
99,119,15.16
99,120,10.51
99,121,31.09
99,122,6.66
99,123,27.17
99,133,6.27
99,135,6.46
99,145,5.89
99,147,21.13
99,148,9.88
99,157,17.27
99,158,7.66
99,159,19.59
99,160,8.6
99,161,11.51
99,287,5.3
99,295,5.43
99,296,4.65
99,303,8.06
99,356,85.29
99,357,26.37
99,377,8
99,380,6
99,381,24
99,382,37
99,385,12
99,387,119
100,4,4.7
100,5,10.38
100,7,5.01
100,10,4.47
100,11,10.57
100,12,7.06
100,13,14.34
100,14,7.39
100,15,6.19
100,16,23.76
100,17,12.36
100,18,21.6
100,19,7.41
100,20,20.08
100,21,7.96
100,22,10.41
100,23,39.28
100,24,24.3
100,25,63.98
100,26,89.96
100,27,32.27
100,28,26.47
100,29,64.74
100,30,46.35
100,31,39.72
100,32,86.94
100,33,40.06
100,34,38.05
100,35,13.23
100,36,39.73
100,64,8.39
100,77,12.26
100,78,7.02
100,80,13.53
100,81,18.44
100,82,17.04
100,83,14.73
100,84,6.67
100,85,42.55
100,86,29.5
100,87,43.9
100,88,74.88
100,89,21.47
100,90,13.11
100,91,183.97
100,92,18.42
100,93,136.58
100,94,6.4
100,95,151.41
100,96,16.92
100,97,154.82
100,98,309.62
100,99,178.16
100,101,64.47
100,102,87.29
100,103,39.22
100,104,41.22
100,105,9.27
100,106,81.88
100,107,125.94
100,108,47.92
100,109,66.33
100,110,29.91
100,111,68.32
100,112,21.72
100,113,59.65
100,115,17.07
100,116,17.23
100,117,5.89
100,118,17.22
100,119,9.46
100,120,4.84
100,121,24.88
100,122,6.13
100,123,19.99
100,135,8.08
100,136,5.91
100,145,9.45
100,147,32.47
100,148,15.76
100,153,8.62
100,157,26.38
100,158,15.74
100,159,33.58
100,160,12.3
100,161,21.14
100,267,4.73
100,269,6.51
100,279,7.19
100,303,4.9
100,356,34.6
100,357,11.74
100,387,15
101,3,5.11
101,4,6.27
101,5,14.92
101,7,6.38
101,12,6.81
101,13,13.09
101,14,12.33
101,15,14.19
101,16,40.77
101,17,34.05
101,18,37.57
101,19,17.04
101,20,11.24
101,21,12.34
101,22,20.52
101,23,65.12
101,24,18.62
101,25,16.3
101,26,75.71
101,27,47.85
101,28,69.55
101,29,158.84
101,30,40.33
101,31,68.62
101,32,132.71
101,33,131.58
101,34,108.75
101,35,33.98
101,36,98.45
101,64,5.3
101,77,5.36
101,80,4.86
101,81,5.49
101,85,10.73
101,86,5.8
101,87,10.15
101,88,18.79
101,89,4.58
101,91,42.07
101,93,30.37
101,95,34.86
101,97,128.91
101,98,72.28
101,99,169
101,100,85.89
101,102,25.73
101,103,10.92
101,104,15.04
101,106,77.27
101,107,40.72
101,108,51.37
101,109,40.13
101,110,86.08
101,111,198.03
101,112,41.13
101,113,99.73
101,114,17.33
101,115,40.53
101,116,23.34
101,117,6.81
101,118,24.77
101,119,9.95
101,120,12.42
101,121,34.92
101,122,9.31
101,123,30.43
101,147,8.1
101,157,7.43
101,159,7.91
101,161,5.07
101,356,75.54
101,357,13.56
101,379,7
102,5,7.14
102,11,6.15
102,13,6.12
102,16,11.91
102,17,8.78
102,18,10.07
102,19,5.17
102,20,11.66
102,22,6.04
102,23,21.39
102,24,11.56
102,25,34.09
102,26,46.46
102,27,17.91
102,28,17.25
102,29,46.62
102,30,23.7
102,31,25.15
102,32,47.6
102,33,24.56
102,34,28.03
102,35,9.9
102,36,17.38
102,77,7.14
102,80,10.18
102,81,15.21
102,82,13.54
102,83,12.48
102,85,21.94
102,86,21.76
102,87,40.24
102,88,66.4
102,89,21.07
102,90,6.67
102,91,89.16
102,92,29.23
102,93,122.24
102,94,8.5
102,95,145.59
102,96,25.49
102,97,73.05
102,98,161.27
102,99,101.77
102,100,180.62
102,101,33.18
102,103,166.52
102,104,241.69
102,105,51.73
102,106,128.58
102,107,221.44
102,108,67.22
102,109,119.97
102,110,34.6
102,111,93.45
102,112,14.33
102,113,48.74
102,114,5.4
102,115,10.83
102,116,24.92
102,117,13.27
102,118,30.73
102,119,13.5
102,121,16.81
102,123,18.88
102,145,8.33
102,147,28.01
102,148,15.79
102,153,9.38
102,154,7.68
102,155,5.82
102,157,25.99
102,158,15.54
102,159,35.17
102,160,16.85
102,161,28.58
102,267,8.55
102,269,11.81
102,275,24.11
102,277,14.46
102,278,4.78
102,279,43.37
102,280,11.29
102,281,6.13
102,287,20.58
102,288,17.04
102,289,6.63
102,290,6.55
102,291,11.72
102,292,6.5
102,294,5.88
102,295,30.12
102,296,27.24
102,297,18.74
102,298,12.06
102,303,8.46
102,356,56.18
102,357,4.57
103,16,7.42
103,18,5.24
103,20,7.55
103,23,8.51
103,24,6.62
103,25,16.15
103,26,15.59
103,27,4.95
103,28,5.45
103,29,13.83
103,30,7.88
103,31,8.27
103,32,13.25
103,33,6.57
103,34,7.52
103,36,5.26
103,77,6.51
103,80,6.75
103,81,13.06
103,82,10.12
103,83,12.2
103,85,15.71
103,86,17.79
103,87,33.92
103,88,31.96
103,89,19.15
103,90,4.56
103,91,28.23
103,92,25.6
103,93,60.36
103,94,7.65
103,95,66.51
103,96,22.13
103,97,21.86
103,98,47.53
103,99,29.03
103,100,50.49
103,101,12.76
103,102,121.15
103,104,59.27
103,105,46.58
103,106,33.72
103,107,55.19
103,108,21.13
103,109,33.55
103,110,9.06
103,111,26.27
103,112,5.4
103,113,15
103,116,8.62
103,118,11.61
103,119,7.62
103,121,5.89
103,123,8.18
103,135,4.59
103,145,7.67
103,147,25.64
103,148,14.49
103,153,8.64
103,154,6.11
103,155,6.33
103,157,22.93
103,158,13.38
103,159,30.54
103,160,15.36
103,161,24.32
103,267,7.8
103,269,10.92
103,275,20.8
103,277,13.61
103,279,39.83
103,280,10.46
103,281,6.6
103,287,21.42
103,288,12.79
103,289,4.8
103,291,7.02
103,292,6.14
103,293,6.79
103,295,10.25
103,296,24.24
103,297,9.81
103,298,8.44
103,356,29.46
104,13,4.85
104,16,9.3
104,17,7.41
104,18,7.82
104,19,4.62
104,20,4.71
104,22,5.15
104,23,15.12
104,24,6.88
104,25,18.74
104,26,25.51
104,27,10.92
104,28,15.4
104,29,37.32
104,30,12.52
104,31,16.37
104,32,32.86
104,33,19.29
104,34,23.46
104,35,6.69
104,36,14.34
104,77,5.45
104,80,4.55
104,81,8.31
104,82,7.42
104,83,7.02
104,85,11.54
104,86,10.33
104,87,22.14
104,88,34.38
104,89,10.74
104,91,46.93
104,92,16.77
104,93,66.78
104,94,4.79
104,95,82.67
104,96,13.23
104,97,41.08
104,98,87.16
104,99,57.84
104,100,98.82
104,101,22.81
104,102,292.42
104,103,93.34
104,105,102.87
104,106,76.92
104,107,123.97
104,108,116.21
104,109,217.41
104,110,26.58
104,111,75.16
104,112,25.63
104,113,83.02
104,114,4.63
104,115,19.05
104,116,44.99
104,117,18.5
104,118,54.1
104,119,23.17
104,120,5.25
104,121,29.71
104,122,5.58
104,123,35.12
104,147,15.95
104,148,7.2
104,157,14.25
104,158,7.5
104,159,16.74
104,160,8.36
104,161,14.72
104,269,5.19
104,275,11.06
104,277,19.72
104,278,7.47
104,279,22.92
104,280,4.67
104,281,10.41
104,287,30.88
104,288,34.49
104,289,13.37
104,290,9.21
104,291,15.63
104,292,9.1
104,293,7.32
104,294,12.86
104,295,54.99
104,296,45.02
104,297,33.87
104,298,17.3
104,303,16.11
104,356,34.79
104,357,8.73
104,387,13
105,25,7.88
105,29,6.97
105,32,6.02
105,34,5.74
105,81,5.5
105,83,5.01
105,85,5.69
105,86,5.27
105,87,14.93
105,88,12.16
105,89,7.67
105,91,10.15
105,92,11.55
105,93,22.62
105,95,28.51
105,96,9.45
105,97,6.64
105,98,16.99
105,99,11.37
105,100,17.66
105,102,49.86
105,103,63.96
105,104,84.87
105,106,13.17
105,107,21.19
105,108,22.01
105,109,39.45
105,110,5.1
105,111,12.69
105,112,5.77
105,113,13.54
105,116,8.47
105,118,10.07
105,119,6.24
105,121,5.66
105,123,7.14
105,147,9.23
105,148,5.14
105,157,9.02
105,158,5.64
105,159,11.52
105,160,5.97
105,161,9.09
105,269,4.71
105,275,5.76
105,277,13.94
105,278,5.34
105,279,15.23
105,281,7.43
105,287,21.34
105,288,15.78
105,289,4.9
105,290,4.83
105,291,9.73
105,292,5.07
105,293,6.51
105,294,5.09
105,295,12.73
105,296,28.87
105,297,9.17
105,298,8.79
105,356,9.53
106,4,6.65
106,5,10.92
106,12,5.05
106,13,8.08
106,14,6.6
106,15,9.95
106,16,31.47
106,17,22.63
106,18,27.83
106,19,10.01
106,20,11.43
106,21,10.53
106,22,13.7
106,23,56.35
106,24,18.3
106,25,24.05
106,26,65.77
106,27,39.1
106,28,49
106,29,120.02
106,30,38.83
106,31,53.85
106,32,118.99
106,33,58.4
106,34,71.68
106,35,24.4
106,36,48.81
106,64,5.48
106,76,4.5
106,80,4.96
106,81,8.96
106,82,5.17
106,83,5.41
106,85,13.97
106,86,13.06
106,87,15.4
106,88,30.41
106,89,6.71
106,91,64.54
106,92,5.69
106,93,46.28
106,95,55.62
106,96,6.17
106,97,114.71
106,98,113.35
106,99,251.47
106,100,127.28
106,101,87.58
106,102,101.46
106,103,38.74
106,104,53.06
106,105,10.12
106,107,148.22
106,108,164.36
106,109,111.42
106,110,90.15
106,111,245.49
106,112,39.59
106,113,132.2
106,114,14.11
106,115,32.24
106,116,63.71
106,117,17.06
106,118,69.83
106,119,21.12
106,120,11.94
106,121,43.78
106,122,12.25
106,123,49.94
106,124,4.98
106,147,13.13
106,148,6.38
106,157,12.06
106,159,13.83
106,161,7.9
106,279,7.01
106,287,7.55
106,288,7.76
106,295,11.72
106,296,7.2
106,297,6.07
106,303,16.96
106,305,6.03
106,356,96.76
106,357,26.54
106,359,8.77
106,383,11
106,387,13
107,5,6.22
107,11,6.49
107,13,7.77
107,14,4.46
107,16,15.98
107,17,13.46
107,18,17.5
107,19,7.27
107,20,10.77
107,21,6.01
107,22,9.77
107,23,27.03
107,24,19
107,25,42.88
107,26,60.38
107,27,22.7
107,28,26.85
107,29,64.96
107,30,30.82
107,31,32.09
107,32,64.61
107,33,36.98
107,34,40
107,35,10.27
107,36,27.68
107,77,7.54
107,80,7.19
107,81,12.3
107,82,9.74
107,83,9.24
107,84,5.12
107,85,29.07
107,86,17.69
107,87,27.87
107,88,51.72
107,89,13.95
107,90,8.78
107,91,118.72
107,92,13.91
107,93,88.04
107,95,105.69
107,96,12.83
107,97,102.75
107,98,210.24
107,99,137.67
107,100,244.67
107,101,47.54
107,102,206.64
107,103,69.82
107,104,94.46
107,105,20.32
107,106,175.72
107,108,91.92
107,109,160.11
107,110,47.44
107,111,134.49
107,112,21.23
107,113,78.73
107,114,6.92
107,115,21.19
107,116,41.42
107,117,15.11
107,118,45.18
107,119,19.77
107,120,6.7
107,121,29.87
107,122,4.9
107,123,33.54
107,145,4.68
107,147,21.02
107,148,9.08
107,154,4.58
107,157,17.79
107,158,8.62
107,159,20.38
107,160,6.75
107,161,13.26
107,275,7.83
107,277,5.12
107,279,14.03
107,280,5.05
107,287,5.27
107,288,5.17
107,295,11.83
107,296,12.09
107,297,7.49
107,303,11.3
107,356,51.29
107,357,6.15
107,387,11
108,5,9.46
108,12,4.66
108,14,4.75
108,15,6.85
108,16,28.22
108,17,18
108,18,18.53
108,19,7.53
108,20,6.88
108,21,6.53
108,22,10.36
108,23,41.25
108,24,11.06
108,25,13.3
108,26,41.52
108,27,28.76
108,28,37.44
108,29,97.64
108,30,27.5
108,31,37.87
108,32,81.02
108,33,47.16
108,34,55.56
108,35,17.19
108,36,35.79
108,85,9.1
108,86,6.6
108,87,8.77
108,88,14.11
108,91,36.39
108,93,28.12
108,95,32.25
108,97,69.67
108,98,64.2
108,99,149.36
108,100,71.24
108,101,63.42
108,102,58.89
108,103,21.27
108,104,86.7
108,105,19.1
108,106,191.5
108,107,86.66
108,109,189.1
108,110,75.85
108,111,191.61
108,112,87.87
108,113,273.66
108,114,13.06
108,115,61.94
108,116,142.62
108,117,24.85
108,118,157.64
108,119,31.47
108,120,25.68
108,121,99.91
108,122,20.39
108,123,108.3
108,124,12.61
108,147,7.83
108,157,5.19
108,159,6.64
108,287,10.53
108,288,13.79
108,289,5.79
108,291,5.5
108,295,24.09
108,296,17.5
108,297,12.38
108,303,33.37
108,305,11.72
108,356,124.05
108,357,29.4
108,359,9.61
108,360,6.19
108,379,7
108,387,20
109,5,8.78
109,16,16.66
109,17,10.37
109,18,12.51
109,19,6.82
109,20,6.97
109,22,8.06
109,23,23.71
109,24,8.33
109,25,21.03
109,26,29.6
109,27,17.49
109,28,24.57
109,29,59.12
109,30,14.81
109,31,22.99
109,32,50.15
109,33,26.26
109,34,35.35
109,35,9.31
109,36,24.02
109,81,5.75
109,82,5.95
109,85,13.33
109,86,7.74
109,87,13.79
109,88,23.32
109,89,7.4
109,91,53.9
109,92,5.39
109,93,44.29
109,95,50.08
109,96,5.89
109,97,47.33
109,98,102.47
109,99,91.63
109,100,112.49
109,101,38.85
109,102,98.75
109,103,37.27
109,104,149.96
109,105,31.87
109,106,116.12
109,107,139.69
109,108,169.5
109,110,44.44
109,111,117.09
109,112,39.59
109,113,132.19
109,114,7.3
109,115,30.05
109,116,66.72
109,117,30.09
109,118,82.25
109,119,34.68
109,120,10.66
109,121,49.91
109,122,9.29
109,123,57.84
109,147,10.7
109,148,5.2
109,157,10.69
109,159,11.41
109,161,7.64
109,277,6.95
109,279,8.9
109,287,11.81
109,288,11.48
109,290,5.15
109,291,6.78
109,292,5.49
109,295,26.31
109,296,22.32
109,297,18.91
109,298,10.51
109,303,25.99
109,305,4.63
109,356,57.41
109,357,12.74
109,387,51
110,3,8.07
110,4,6.98
110,5,22.3
110,7,6.39
110,8,4.76
110,9,4.54
110,10,5.31
110,11,5.31
110,12,4.82
110,13,9.05
110,14,9.36
110,15,12.22
110,16,42.84
110,17,43.43
110,18,52.17
110,19,21.46
110,20,12.93
110,21,11.32
110,22,26.95
110,23,68
110,24,13.74
110,25,13.76
110,26,59
110,27,49.73
110,28,90.36
110,29,218.43
110,30,32.9
110,31,65.45
110,32,97.77
110,33,203.51
110,34,163.89
110,35,76.87
110,36,220.66
110,64,6.17
110,73,5.09
110,77,6.75
110,81,5.37
110,85,7.51
110,86,6.1
110,87,5.93
110,88,9.03
110,91,26.17
110,93,20.34
110,95,23.76
110,97,87.51
110,98,50.3
110,99,94.95
110,100,48.83
110,101,105.57
110,102,34.61
110,103,14.13
110,104,23.87
110,105,5.21
110,106,110.85
110,107,56.79
110,108,84.62
110,109,57.11
110,111,390.77
110,112,302.55
110,113,209.12
110,114,131.31
110,115,244.93
110,116,35.02
110,117,11.64
110,118,46.38
110,119,12.52
110,120,76.88
110,121,94.54
110,122,61.3
110,123,104.36
110,124,31.19
110,159,4.7
110,288,4.66
110,295,4.95
110,303,10.52
110,304,9.19
110,305,12.52
110,356,958.06
110,357,94.4
110,358,13.74
110,359,29.29
110,360,10.73
110,377,11
110,379,5
110,383,7
110,387,10
111,3,8.47
111,4,5.53
111,5,20.18
111,7,6.65
111,10,5.57
111,11,4.59
111,12,7.13
111,13,10.79
111,14,13.07
111,15,14.14
111,16,47.33
111,17,42.18
111,18,44.41
111,19,17.31
111,20,14.19
111,21,13.42
111,22,24.54
111,23,77.02
111,24,24.19
111,25,17.72
111,26,85.83
111,27,58.67
111,28,75.06
111,29,186.52
111,30,46.53
111,31,77.61
111,32,150.75
111,33,146.68
111,34,120.11
111,35,39.2
111,36,114.53
111,64,5.34
111,77,5.52
111,81,9.77
111,82,5.92
111,85,11.62
111,86,6.24
111,87,16.97
111,88,21.27
111,89,5.99
111,91,46.65
111,92,4.98
111,93,39.07
111,95,40.3
111,96,5.62
111,97,138.12
111,98,84.88
111,99,185.37
111,100,98.72
111,101,201.32
111,102,68.34
111,103,24.17
111,104,53.99
111,105,10.9
111,106,226.21
111,107,109.2
111,108,176.78
111,109,108.1
111,110,305.11
111,112,132.14
111,113,356.76
111,114,52.37
111,115,119.11
111,116,71.53
111,117,15.81
111,118,77.51
111,119,23.77
111,120,40.38
111,121,128.94
111,122,33.24
111,123,114.25
111,124,14.77
111,133,4.51
111,147,10.69
111,157,6.94
111,158,4.88
111,159,8.47
111,161,5.43
111,287,5.44
111,288,9.62
111,295,13.45
111,296,8.02
111,297,8.92
111,303,17.66
111,305,7.79
111,356,342.48
111,357,43.92
111,358,4.82
111,359,11.08
111,381,27
111,382,36
111,387,6
112,3,4.94
112,5,13.84
112,7,4.49
112,10,5.44
112,13,7.77
112,14,7.97
112,15,9.13
112,16,28.27
112,17,22.94
112,18,29.38
112,19,9.91
112,20,8.34
112,21,7.85
112,22,13.97
112,23,45
112,24,8.5
112,25,7.92
112,26,33.28
112,27,29.09
112,28,46.4
112,29,104.68
112,30,17.9
112,31,41.34
112,32,28.63
112,33,57.93
112,34,62.29
112,35,25.84
112,36,79.15
112,64,5.22
112,77,4.99
112,85,5.11
112,86,5.77
112,87,6.2
112,88,13.3
112,89,4.6
112,91,18.27
112,93,18.3
112,95,11.72
112,97,37.43
112,98,25.92
112,99,34.38
112,100,31.1
112,101,38.16
112,102,14.64
112,103,6.54
112,104,17.44
112,106,37.06
112,107,24.77
112,108,75.28
112,109,39.16
112,110,243.11
112,111,126.33
112,113,239.02
112,114,48.32
112,115,274.05
112,116,34.47
112,117,9.28
112,118,51.17
112,119,13.02
112,120,89.42
112,121,105.29
112,122,72.42
112,123,115.77
112,124,38.74
112,147,8.71
112,159,5.57
112,287,6.94
112,295,5.57
112,303,8.64
112,304,8.88
112,305,15.32
112,356,513.18
112,357,125.77
112,358,19.88
112,359,38.82
112,360,12.9
112,362,8.53
112,377,9
112,379,9
113,4,5.7
113,5,10.37
113,7,4.73
113,12,4.87
113,13,6.88
113,14,8.96
113,15,7.53
113,16,22.51
113,17,15.36
113,18,27.59
113,19,11.41
113,20,7.55
113,21,6.89
113,22,10.41
113,23,34.79
113,24,11.21
113,25,14.67
113,26,38.07
113,27,21.93
113,28,26.47
113,29,63.74
113,30,18.23
113,31,26.73
113,32,53.6
113,33,43.86
113,34,33.5
113,35,19.64
113,36,46.02
113,41,5.05
113,64,7.39
113,76,10.41
113,77,5.75
113,78,5.12
113,80,8.38
113,81,5.2
113,82,6.37
113,85,9.46
113,86,10.89
113,87,17.19
113,88,23.45
113,89,7.6
113,91,30.15
113,93,40.07
113,95,23.19
113,97,54.72
113,98,51.47
113,99,67.66
113,100,60.09
113,101,70.73
113,102,29.79
113,103,13.53
113,104,41.22
113,105,8.19
113,106,88.19
113,107,43.76
113,108,163.24
113,109,84.41
113,110,131.52
113,111,248.55
113,112,168.72
113,114,27.39
113,115,152.21
113,116,75.04
113,117,15.58
113,118,86.76
113,119,21.65
113,120,54.25
113,121,182.71
113,122,46.63
113,123,170
113,124,22.02
113,136,4.81
113,147,12.56
113,148,6.73
113,157,7.7
113,158,6.16
113,159,13.31
113,161,4.77
113,287,10.43
113,288,8.34
