name,road_link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type
,903,523,545,freeway,1,0.061,1,5000,60,1,0,0.061,5000,0.15,4,1,1,100,10,0,1
,904,524,525,freeway,1,2.94447,1,5000,60,1,0,2.94447,5000,0.15,4,1,1,100,10,0,1
,905,524,545,freeway,1,3.715,1,5000,60,1,0,3.715,5000,0.15,4,1,1,100,10,0,1
,906,524,578,freeway,1,2.74568,1,5500,60,1,0,2.74568,5500,0.15,4,1,1,100,10,0,1
,907,524,647,freeway,1,0.80233,1,5500,60,1,0,0.80233,5500,0.15,4,1,1,100,10,0,1
,908,525,452,freeway,1,2.15668,1,5000,60,1,0,2.15668,5000,0.15,4,1,1,100,10,0,1
,909,525,524,freeway,1,2.94447,1,5000,60,1,0,2.94447,5000,0.15,4,1,1,100,10,0,1
,910,525,652,freeway,1,1.06706,1,5000,60,1,0,1.06706,5000,0.15,4,1,1,100,10,0,1
,911,525,657,freeway,1,2.23796,1,5000,60,1,0,2.23796,5000,0.15,4,1,1,100,10,0,1
,912,526,527,freeway,1,5.36835,1,3500,60,1,0,5.36835,3500,0.15,4,1,1,100,10,0,1
,913,526,528,freeway,1,8.59494,1,5000,60,1,0,8.59494,5000,0.15,4,1,1,100,10,0,1
,914,526,541,freeway,1,0.43988,1,3500,60,1,0,0.43988,3500,0.15,4,1,1,100,10,0,1
,915,526,546,freeway,1,2.93815,1,3500,60,1,0,2.93815,3500,0.15,4,1,1,100,10,0,1
,916,527,526,freeway,1,5.36835,1,3500,60,1,0,5.36835,3500,0.15,4,1,1,100,10,0,1
,917,527,542,freeway,1,0.61304,1,3500,60,1,0,0.61304,3500,0.15,4,1,1,100,10,0,1
,918,527,543,freeway,1,3.66203,1,3500,60,1,0,3.66203,3500,0.15,4,1,1,100,10,0,1
,919,527,546,freeway,1,3.24678,1,3500,60,1,0,3.24678,3500,0.15,4,1,1,100,10,0,1
,920,528,526,freeway,1,8.59494,1,5000,60,1,0,8.59494,5000,0.15,4,1,1,100,10,0,1
,921,528,529,freeway,1,1.30546,1,6500,60,1,0,1.30546,6500,0.15,4,1,1,100,10,0,1
,922,528,573,freeway,1,2.39148,1,4000,60,1,0,2.39148,4000,0.15,4,1,1,100,10,0,1
,923,528,575,freeway,1,1.14609,1,4000,60,1,0,1.14609,4000,0.15,4,1,1,100,10,0,1
,924,529,528,freeway,1,1.30546,1,6500,60,1,0,1.30546,6500,0.15,4,1,1,100,10,0,1
,925,529,530,freeway,1,1.89493,1,6500,60,1,0,1.89493,6500,0.15,4,1,1,100,10,0,1
,926,529,531,freeway,1,1.12478,1,6500,60,1,0,1.12478,6500,0.15,4,1,1,100,10,0,1
,927,530,523,freeway,1,2.074,1,5000,60,1,0,2.074,5000,0.15,4,1,1,100,10,0,1
,928,530,529,freeway,1,1.89493,1,6500,60,1,0,1.89493,6500,0.15,4,1,1,100,10,0,1
,929,530,575,freeway,1,2.51509,1,5000,60,1,0,2.51509,5000,0.15,4,1,1,100,10,0,1
,930,530,577,freeway,1,0.8184,1,5000,60,1,0,0.8184,5000,0.15,4,1,1,100,10,0,1
,931,531,529,freeway,1,1.12478,1,6500,60,1,0,1.12478,6500,0.15,4,1,1,100,10,0,1
,932,531,532,freeway,1,1.403,1,6500,60,1,0,1.403,6500,0.15,4,1,1,100,10,0,1
,933,531,573,freeway,1,0.7446,1,3500,60,1,0,0.7446,3500,0.15,4,1,1,100,10,0,1
,934,531,574,freeway,1,2.24957,1,3500,60,1,0,2.24957,3500,0.15,4,1,1,100,10,0,1
,935,532,531,freeway,1,1.403,1,6500,60,1,0,1.403,6500,0.15,4,1,1,100,10,0,1
,936,532,533,freeway,1,1.22152,1,6500,60,1,0,1.22152,6500,0.15,4,1,1,100,10,0,1
,937,532,569,freeway,1,1.45508,1,5000,60,1,0,1.45508,5000,0.15,4,1,1,100,10,0,1
,938,532,574,freeway,1,1.70909,1,5000,60,1,0,1.70909,5000,0.15,4,1,1,100,10,0,1
,939,533,498,freeway,1,1.2276,1,6500,60,1,0,1.2276,6500,0.15,4,1,1,100,10,0,1
,940,533,532,freeway,1,1.22152,1,6500,60,1,0,1.22152,6500,0.15,4,1,1,100,10,0,1
,941,533,568,freeway,1,1.4892,1,5000,60,1,0,1.4892,5000,0.15,4,1,1,100,10,0,1
,942,533,569,freeway,1,0.854,1,5000,60,1,0,0.854,5000,0.15,4,1,1,100,10,0,1
,943,534,515,freeway,1,1.49543,1,3500,60,1,0,1.49543,3500,0.15,4,1,1,100,10,0,1
,944,534,543,freeway,1,2.95646,1,3500,60,1,0,2.95646,3500,0.15,4,1,1,100,10,0,1
,945,534,933,freeway,1,6.10762,1,3500,60,1,0,6.10762,3500,0.15,4,1,1,100,10,0,1
,946,535,438,freeway,1,7.09097,1,6500,60,1,0,7.09097,6500,0.15,4,1,1,100,10,0,1
,947,535,486,freeway,1,0.25151,1,6500,60,1,0,0.25151,6500,0.15,4,1,1,100,10,0,1
,948,535,487,freeway,1,3.49621,1,6500,60,1,0,3.49621,6500,0.15,4,1,1,100,10,0,1
,949,536,438,freeway,1,1.85925,1,5000,60,1,0,1.85925,5000,0.15,4,1,1,100,10,0,1
,950,536,537,freeway,1,2.94826,1,5000,60,1,0,2.94826,5000,0.15,4,1,1,100,10,0,1
,951,536,615,freeway,1,1.74784,1,2000,60,1,0,1.74784,2000,0.15,4,1,1,100,10,0,1
,952,537,399,freeway,1,3.93438,1,5000,60,1,0,3.93438,5000,0.15,4,1,1,100,10,0,1
,953,537,536,freeway,1,2.94826,1,5000,60,1,0,2.94826,5000,0.15,4,1,1,100,10,0,1
,954,537,608,freeway,1,2.693,1,5500,60,1,0,2.693,5500,0.15,4,1,1,100,10,0,1
,955,537,610,freeway,1,0.62208,1,5500,60,1,0,0.62208,5500,0.15,4,1,1,100,10,0,1
,956,538,409,freeway,1,1.40829,1,5000,60,1,0,1.40829,5000,0.15,4,1,1,100,10,0,1
,957,538,474,freeway,1,2.99149,1,5000,60,1,0,2.99149,5000,0.15,4,1,1,100,10,0,1
,958,538,699,freeway,1,0.71138,1,8000,60,1,0,0.71138,8000,0.15,4,1,1,100,10,0,1
,959,538,704,freeway,1,3.37435,1,8000,60,1,0,3.37435,8000,0.15,4,1,1,100,10,0,1
,960,539,409,freeway,1,2.55473,1,5000,60,1,0,2.55473,5000,0.15,4,1,1,100,10,0,1
,961,539,483,freeway,1,3.07733,1,5000,60,1,0,3.07733,5000,0.15,4,1,1,100,10,0,1
,962,539,694,freeway,1,1.15095,1,5000,60,1,0,1.15095,5000,0.15,4,1,1,100,10,0,1
,963,539,704,freeway,1,2.14196,1,5000,60,1,0,2.14196,5000,0.15,4,1,1,100,10,0,1
,964,540,438,freeway,1,1.50659,1,3500,60,1,0,1.50659,3500,0.15,4,1,1,100,10,0,1
,965,540,583,freeway,1,0.7421,1,3000,60,1,0,0.7421,3000,0.15,4,1,1,100,10,0,1
,966,540,622,freeway,1,2.046,1,3000,60,1,0,2.046,3000,0.15,4,1,1,100,10,0,1
,967,541,526,freeway,1,0.43988,1,3500,60,1,0,0.43988,3500,0.15,4,1,1,100,10,0,1
,968,541,582,freeway,1,2.91335,1,2500,60,1,0,2.91335,2500,0.15,4,1,1,100,10,0,1
,969,541,902,freeway,1,3.77264,1,2500,60,1,0,3.77264,2500,0.15,4,1,1,100,10,0,1
,970,542,527,freeway,1,0.61304,1,3500,60,1,0,0.61304,3500,0.15,4,1,1,100,10,0,1
,971,542,902,freeway,1,2.16614,1,10500,60,1,0,2.16614,10500,0.15,4,1,1,100,10,0,1
,972,542,903,freeway,1,4.21298,1,10500,60,1,0,4.21298,10500,0.15,4,1,1,100,10,0,1
,973,543,527,freeway,1,3.66203,1,3500,60,1,0,3.66203,3500,0.15,4,1,1,100,10,0,1
,974,543,534,freeway,1,2.95646,1,3500,60,1,0,2.95646,3500,0.15,4,1,1,100,10,0,1
,975,543,903,freeway,1,0.90683,1,3500,60,1,0,0.90683,3500,0.15,4,1,1,100,10,0,1
,976,544,515,freeway,1,0.305,1,3500,60,1,0,0.305,3500,0.15,4,1,1,100,10,0,1
,977,544,903,freeway,1,3.28268,1,5000,60,1,0,3.28268,5000,0.15,4,1,1,100,10,0,1
,978,544,904,freeway,1,2.51953,1,5000,60,1,0,2.51953,5000,0.15,4,1,1,100,10,0,1
,979,545,523,freeway,1,0.061,1,5000,60,1,0,0.061,5000,0.15,4,1,1,100,10,0,1
,980,545,524,freeway,1,3.715,1,5000,60,1,0,3.715,5000,0.15,4,1,1,100,10,0,1
,981,545,577,freeway,1,1.83508,1,4000,60,1,0,1.83508,4000,0.15,4,1,1,100,10,0,1
,982,545,580,freeway,1,1.10476,1,4000,60,1,0,1.10476,4000,0.15,4,1,1,100,10,0,1
,983,546,526,freeway,1,2.93815,1,3500,60,1,0,2.93815,3500,0.15,4,1,1,100,10,0,1
,984,546,527,freeway,1,3.24678,1,3500,60,1,0,3.24678,3500,0.15,4,1,1,100,10,0,1
,985,547,1,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,986,547,548,freeway,1,1.33783,1,3000,60,1,0,1.33783,3000,0.15,4,1,1,100,10,0,1
,987,547,549,freeway,1,2.38213,1,4500,60,1,0,2.38213,4500,0.15,4,1,1,100,10,0,1
,988,547,621,freeway,1,1.58365,1,5500,60,1,0,1.58365,5500,0.15,4,1,1,100,10,0,1
,989,548,2,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,990,548,547,freeway,1,1.33783,1,3000,60,1,0,1.33783,3000,0.15,4,1,1,100,10,0,1
,991,548,550,freeway,1,2.728,1,7000,60,1,0,2.728,7000,0.15,4,1,1,100,10,0,1
,992,548,552,freeway,1,2.43542,1,3000,60,1,0,2.43542,3000,0.15,4,1,1,100,10,0,1
,993,548,618,freeway,1,1.95295,1,7500,60,1,0,1.95295,7500,0.15,4,1,1,100,10,0,1
,994,549,3,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,995,549,547,freeway,1,2.38213,1,4500,60,1,0,2.38213,4500,0.15,4,1,1,100,10,0,1
,996,549,550,freeway,1,1.57423,1,5000,60,1,0,1.57423,5000,0.15,4,1,1,100,10,0,1
,997,549,551,freeway,1,3.1104,1,15500,60,1,0,3.1104,15500,0.15,4,1,1,100,10,0,1
,998,550,4,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,999,550,548,freeway,1,2.728,1,7000,60,1,0,2.728,7000,0.15,4,1,1,100,10,0,1
,1000,550,549,freeway,1,1.57423,1,5000,60,1,0,1.57423,5000,0.15,4,1,1,100,10,0,1
,1001,550,551,freeway,1,2.85204,1,7000,60,1,0,2.85204,7000,0.15,4,1,1,100,10,0,1
,1002,550,552,freeway,1,3.26564,1,2000,60,1,0,3.26564,2000,0.15,4,1,1,100,10,0,1
,1003,550,553,freeway,1,1.84619,1,3500,60,1,0,1.84619,3500,0.15,4,1,1,100,10,0,1
,1004,550,560,freeway,1,2.61945,1,3500,60,1,0,2.61945,3500,0.15,4,1,1,100,10,0,1
,1005,551,5,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1006,551,495,freeway,1,3.26962,1,7000,60,1,0,3.26962,7000,0.15,4,1,1,100,10,0,1
,1007,551,549,freeway,1,3.1104,1,15500,60,1,0,3.1104,15500,0.15,4,1,1,100,10,0,1
,1008,551,550,freeway,1,2.85204,1,7000,60,1,0,2.85204,7000,0.15,4,1,1,100,10,0,1
,1009,551,563,freeway,1,2.22043,1,20000,60,1,0,2.22043,20000,0.15,4,1,1,100,10,0,1
,1010,552,6,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1011,552,435,freeway,1,1.30973,1,4500,60,1,0,1.30973,4500,0.15,4,1,1,100,10,0,1
,1012,552,548,freeway,1,2.43542,1,3000,60,1,0,2.43542,3000,0.15,4,1,1,100,10,0,1
,1013,552,550,freeway,1,3.26564,1,2000,60,1,0,3.26564,2000,0.15,4,1,1,100,10,0,1
,1014,552,553,freeway,1,2.2112,1,8500,60,1,0,2.2112,8500,0.15,4,1,1,100,10,0,1
,1015,552,618,freeway,1,2.65122,1,5000,60,1,0,2.65122,5000,0.15,4,1,1,100,10,0,1
,1016,552,619,freeway,1,3.08699,1,9500,60,1,0,3.08699,9500,0.15,4,1,1,100,10,0,1
,1017,553,7,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1018,553,496,freeway,1,1.46907,1,6000,60,1,0,1.46907,6000,0.15,4,1,1,100,10,0,1
,1019,553,550,freeway,1,1.84619,1,3500,60,1,0,1.84619,3500,0.15,4,1,1,100,10,0,1
,1020,553,552,freeway,1,2.2112,1,8500,60,1,0,2.2112,8500,0.15,4,1,1,100,10,0,1
,1021,553,560,freeway,1,2.16185,1,7500,60,1,0,2.16185,7500,0.15,4,1,1,100,10,0,1
,1022,554,8,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1023,554,435,freeway,1,1.76057,1,4500,60,1,0,1.76057,4500,0.15,4,1,1,100,10,0,1
,1024,554,437,freeway,1,1.037,1,4000,60,1,0,1.037,4000,0.15,4,1,1,100,10,0,1
,1025,554,614,freeway,1,3.02427,1,3500,60,1,0,3.02427,3500,0.15,4,1,1,100,10,0,1
,1026,554,619,freeway,1,2.7987,1,2500,60,1,0,2.7987,2500,0.15,4,1,1,100,10,0,1
,1027,554,622,freeway,1,3.73248,1,2000,60,1,0,3.73248,2000,0.15,4,1,1,100,10,0,1
,1028,554,625,freeway,1,1.84418,1,7000,60,1,0,1.84418,7000,0.15,4,1,1,100,10,0,1
,1029,555,9,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1030,555,556,freeway,1,3.06339,1,7500,60,1,0,3.06339,7500,0.15,4,1,1,100,10,0,1
,1031,555,622,freeway,1,3.13542,1,4500,60,1,0,3.13542,4500,0.15,4,1,1,100,10,0,1
,1032,555,624,freeway,1,1.6116,1,5500,60,1,0,1.6116,5500,0.15,4,1,1,100,10,0,1
,1033,555,625,freeway,1,1.10476,1,13500,60,1,0,1.10476,13500,0.15,4,1,1,100,10,0,1
,1034,556,10,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1035,556,437,freeway,1,3.32156,1,4000,60,1,0,3.32156,4000,0.15,4,1,1,100,10,0,1
,1036,556,496,freeway,1,0.9836,1,6000,60,1,0,0.9836,6000,0.15,4,1,1,100,10,0,1
,1037,556,555,freeway,1,3.06339,1,7500,60,1,0,3.06339,7500,0.15,4,1,1,100,10,0,1
,1038,556,557,freeway,1,2.86959,1,6500,60,1,0,2.86959,6500,0.15,4,1,1,100,10,0,1
,1039,556,560,freeway,1,2.63362,1,4500,60,1,0,2.63362,4500,0.15,4,1,1,100,10,0,1
,1040,556,624,freeway,1,3.85219,1,1000,60,1,0,3.85219,1000,0.15,4,1,1,100,10,0,1
,1041,557,11,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1042,557,490,freeway,1,2.43542,1,5000,60,1,0,2.43542,5000,0.15,4,1,1,100,10,0,1
,1043,557,556,freeway,1,2.86959,1,6500,60,1,0,2.86959,6500,0.15,4,1,1,100,10,0,1
,1044,557,558,freeway,1,1.86624,1,5000,60,1,0,1.86624,5000,0.15,4,1,1,100,10,0,1
,1045,557,559,freeway,1,2.69645,1,5500,60,1,0,2.69645,5500,0.15,4,1,1,100,10,0,1
,1046,557,624,freeway,1,4.44966,1,2000,60,1,0,4.44966,2000,0.15,4,1,1,100,10,0,1
,1047,557,630,freeway,1,1.71778,1,8500,60,1,0,1.71778,8500,0.15,4,1,1,100,10,0,1
,1048,558,12,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1049,558,491,freeway,1,2.34672,1,6500,60,1,0,2.34672,6500,0.15,4,1,1,100,10,0,1
,1050,558,557,freeway,1,1.86624,1,5000,60,1,0,1.86624,5000,0.15,4,1,1,100,10,0,1
,1051,558,560,freeway,1,1.98695,1,4000,60,1,0,1.98695,4000,0.15,4,1,1,100,10,0,1
,1052,558,561,freeway,1,2.32121,1,10000,60,1,0,2.32121,10000,0.15,4,1,1,100,10,0,1
,1053,559,13,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1054,559,491,freeway,1,0.73707,1,6500,60,1,0,0.73707,6500,0.15,4,1,1,100,10,0,1
,1055,559,557,freeway,1,2.69645,1,5500,60,1,0,2.69645,5500,0.15,4,1,1,100,10,0,1
,1056,559,562,freeway,1,2.63432,1,12000,60,1,0,2.63432,12000,0.15,4,1,1,100,10,0,1
,1057,559,566,freeway,1,2.13848,1,7500,60,1,0,2.13848,7500,0.15,4,1,1,100,10,0,1
,1058,559,631,freeway,1,3.26564,1,5000,60,1,0,3.26564,5000,0.15,4,1,1,100,10,0,1
,1059,560,14,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1060,560,495,freeway,1,0.61304,1,7000,60,1,0,0.61304,7000,0.15,4,1,1,100,10,0,1
,1061,560,550,freeway,1,2.61945,1,3500,60,1,0,2.61945,3500,0.15,4,1,1,100,10,0,1
,1062,560,553,freeway,1,2.16185,1,7500,60,1,0,2.16185,7500,0.15,4,1,1,100,10,0,1
,1063,560,556,freeway,1,2.63362,1,4500,60,1,0,2.63362,4500,0.15,4,1,1,100,10,0,1
,1064,560,558,freeway,1,1.98695,1,4000,60,1,0,1.98695,4000,0.15,4,1,1,100,10,0,1
,1065,560,561,freeway,1,2.45899,1,11000,60,1,0,2.45899,11000,0.15,4,1,1,100,10,0,1
,1066,561,15,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1067,561,492,freeway,1,2.19685,1,9000,60,1,0,2.19685,9000,0.15,4,1,1,100,10,0,1
,1068,561,494,freeway,1,0.67377,1,10000,60,1,0,0.67377,10000,0.15,4,1,1,100,10,0,1
,1069,561,558,freeway,1,2.32121,1,10000,60,1,0,2.32121,10000,0.15,4,1,1,100,10,0,1
,1070,561,560,freeway,1,2.45899,1,11000,60,1,0,2.45899,11000,0.15,4,1,1,100,10,0,1
,1071,562,16,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1072,562,492,freeway,1,0.73707,1,9000,60,1,0,0.73707,9000,0.15,4,1,1,100,10,0,1
,1073,562,493,freeway,1,0.57547,1,14500,60,1,0,0.57547,14500,0.15,4,1,1,100,10,0,1
,1074,562,559,freeway,1,2.63432,1,12000,60,1,0,2.63432,12000,0.15,4,1,1,100,10,0,1
,1075,562,563,freeway,1,2.37587,1,500,60,1,0,2.37587,500,0.15,4,1,1,100,10,0,1
,1076,562,567,freeway,1,1.46907,1,12000,60,1,0,1.46907,12000,0.15,4,1,1,100,10,0,1
,1077,563,17,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1078,563,494,freeway,1,2.20446,1,10000,60,1,0,2.20446,10000,0.15,4,1,1,100,10,0,1
,1079,563,551,freeway,1,2.22043,1,20000,60,1,0,2.22043,20000,0.15,4,1,1,100,10,0,1
,1080,563,562,freeway,1,2.37587,1,500,60,1,0,2.37587,500,0.15,4,1,1,100,10,0,1
,1081,563,564,freeway,1,1.50906,1,24000,60,1,0,1.50906,24000,0.15,4,1,1,100,10,0,1
,1082,564,18,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1083,564,493,freeway,1,1.82797,1,14500,60,1,0,1.82797,14500,0.15,4,1,1,100,10,0,1
,1084,564,563,freeway,1,1.50906,1,24000,60,1,0,1.50906,24000,0.15,4,1,1,100,10,0,1
,1085,564,565,freeway,1,1.48419,1,14000,60,1,0,1.48419,14000,0.15,4,1,1,100,10,0,1
,1086,565,19,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1087,565,564,freeway,1,1.48419,1,14000,60,1,0,1.48419,14000,0.15,4,1,1,100,10,0,1
,1088,565,568,freeway,1,1.53594,1,12000,60,1,0,1.53594,12000,0.15,4,1,1,100,10,0,1
,1089,565,569,freeway,1,3.039,1,6500,60,1,0,3.039,6500,0.15,4,1,1,100,10,0,1
,1090,566,20,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1091,566,500,freeway,1,1.54319,1,4500,60,1,0,1.54319,4500,0.15,4,1,1,100,10,0,1
,1092,566,559,freeway,1,2.13848,1,7500,60,1,0,2.13848,7500,0.15,4,1,1,100,10,0,1
,1093,566,567,freeway,1,2.5489,1,5000,60,1,0,2.5489,5000,0.15,4,1,1,100,10,0,1
,1094,566,631,freeway,1,2.89027,1,2000,60,1,0,2.89027,2000,0.15,4,1,1,100,10,0,1
,1095,567,21,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1096,567,499,freeway,1,1.525,1,12500,60,1,0,1.525,12500,0.15,4,1,1,100,10,0,1
,1097,567,562,freeway,1,1.46907,1,12000,60,1,0,1.46907,12000,0.15,4,1,1,100,10,0,1
,1098,567,566,freeway,1,2.5489,1,5000,60,1,0,2.5489,5000,0.15,4,1,1,100,10,0,1
,1099,568,22,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1100,568,533,freeway,1,1.4892,1,5000,60,1,0,1.4892,5000,0.15,4,1,1,100,10,0,1
,1101,568,565,freeway,1,1.53594,1,12000,60,1,0,1.53594,12000,0.15,4,1,1,100,10,0,1
,1102,568,574,freeway,1,2.05779,1,17500,60,1,0,2.05779,17500,0.15,4,1,1,100,10,0,1
,1103,569,23,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1104,569,499,freeway,1,1.04948,1,12500,60,1,0,1.04948,12500,0.15,4,1,1,100,10,0,1
,1105,569,532,freeway,1,1.45508,1,5000,60,1,0,1.45508,5000,0.15,4,1,1,100,10,0,1
,1106,569,533,freeway,1,0.854,1,5000,60,1,0,0.854,5000,0.15,4,1,1,100,10,0,1
,1107,569,565,freeway,1,3.039,1,6500,60,1,0,3.039,6500,0.15,4,1,1,100,10,0,1
,1108,569,570,freeway,1,2.64067,1,9000,60,1,0,2.64067,9000,0.15,4,1,1,100,10,0,1
,1109,569,572,freeway,1,3.7185,1,3500,60,1,0,3.7185,3500,0.15,4,1,1,100,10,0,1
,1110,569,573,freeway,1,3.05549,1,6000,60,1,0,3.05549,6000,0.15,4,1,1,100,10,0,1
,1111,570,24,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1112,570,500,freeway,1,0.671,1,4500,60,1,0,0.671,4500,0.15,4,1,1,100,10,0,1
,1113,570,569,freeway,1,2.64067,1,9000,60,1,0,2.64067,9000,0.15,4,1,1,100,10,0,1
,1114,570,571,freeway,1,3.50312,1,3000,60,1,0,3.50312,3000,0.15,4,1,1,100,10,0,1
,1115,570,572,freeway,1,2.50769,1,5500,60,1,0,2.50769,5500,0.15,4,1,1,100,10,0,1
,1116,571,25,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1117,571,501,freeway,1,1.12478,1,5500,60,1,0,1.12478,5500,0.15,4,1,1,100,10,0,1
,1118,571,570,freeway,1,3.50312,1,3000,60,1,0,3.50312,3000,0.15,4,1,1,100,10,0,1
,1119,571,572,freeway,1,3.08879,1,6000,60,1,0,3.08879,6000,0.15,4,1,1,100,10,0,1
,1120,571,631,freeway,1,3.84735,1,2000,60,1,0,3.84735,2000,0.15,4,1,1,100,10,0,1
,1121,571,632,freeway,1,3.22609,1,2500,60,1,0,3.22609,2500,0.15,4,1,1,100,10,0,1
,1122,571,634,freeway,1,3.77313,1,2000,60,1,0,3.77313,2000,0.15,4,1,1,100,10,0,1
,1123,571,637,freeway,1,2.14283,1,3500,60,1,0,2.14283,3500,0.15,4,1,1,100,10,0,1
,1124,572,26,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1125,572,569,freeway,1,3.7185,1,3500,60,1,0,3.7185,3500,0.15,4,1,1,100,10,0,1
,1126,572,570,freeway,1,2.50769,1,5500,60,1,0,2.50769,5500,0.15,4,1,1,100,10,0,1
,1127,572,571,freeway,1,3.08879,1,6000,60,1,0,3.08879,6000,0.15,4,1,1,100,10,0,1
,1128,572,573,freeway,1,2.63432,1,6500,60,1,0,2.63432,6500,0.15,4,1,1,100,10,0,1
,1129,572,576,freeway,1,2.37978,1,8500,60,1,0,2.37978,8500,0.15,4,1,1,100,10,0,1
,1130,572,637,freeway,1,3.62835,1,2500,60,1,0,3.62835,2500,0.15,4,1,1,100,10,0,1
,1131,573,27,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1132,573,528,freeway,1,2.39148,1,4000,60,1,0,2.39148,4000,0.15,4,1,1,100,10,0,1
,1133,573,531,freeway,1,0.7446,1,3500,60,1,0,0.7446,3500,0.15,4,1,1,100,10,0,1
,1134,573,569,freeway,1,3.05549,1,6000,60,1,0,3.05549,6000,0.15,4,1,1,100,10,0,1
,1135,573,572,freeway,1,2.63432,1,6500,60,1,0,2.63432,6500,0.15,4,1,1,100,10,0,1
,1136,573,577,freeway,1,2.93815,1,6500,60,1,0,2.93815,6500,0.15,4,1,1,100,10,0,1
,1137,574,28,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1138,574,531,freeway,1,2.24957,1,3500,60,1,0,2.24957,3500,0.15,4,1,1,100,10,0,1
,1139,574,532,freeway,1,1.70909,1,5000,60,1,0,1.70909,5000,0.15,4,1,1,100,10,0,1
,1140,574,568,freeway,1,2.05779,1,17500,60,1,0,2.05779,17500,0.15,4,1,1,100,10,0,1
,1141,574,575,freeway,1,2.93118,1,16000,60,1,0,2.93118,16000,0.15,4,1,1,100,10,0,1
,1142,575,29,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1143,575,528,freeway,1,1.14609,1,4000,60,1,0,1.14609,4000,0.15,4,1,1,100,10,0,1
,1144,575,530,freeway,1,2.51509,1,5000,60,1,0,2.51509,5000,0.15,4,1,1,100,10,0,1
,1145,575,574,freeway,1,2.93118,1,16000,60,1,0,2.93118,16000,0.15,4,1,1,100,10,0,1
,1146,575,580,freeway,1,3.6544,1,4000,60,1,0,3.6544,4000,0.15,4,1,1,100,10,0,1
,1147,575,581,freeway,1,2.62371,1,15000,60,1,0,2.62371,15000,0.15,4,1,1,100,10,0,1
,1148,576,30,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1149,576,572,freeway,1,2.37978,1,8500,60,1,0,2.37978,8500,0.15,4,1,1,100,10,0,1
,1150,576,577,freeway,1,3.03349,1,2000,60,1,0,3.03349,2000,0.15,4,1,1,100,10,0,1
,1151,576,578,freeway,1,3.44258,1,2000,60,1,0,3.44258,2000,0.15,4,1,1,100,10,0,1
,1152,576,637,freeway,1,3.25537,1,4000,60,1,0,3.25537,4000,0.15,4,1,1,100,10,0,1
,1153,576,643,freeway,1,1.65714,1,3000,60,1,0,1.65714,3000,0.15,4,1,1,100,10,0,1
